State,year,rate,rate_type,age
NY,2015,100.3,rate_pregnancies,3539
OH,2015,58.8,rate_pregnancies,3539
OK,2015,49.0,rate_pregnancies,3539
OR,2015,67.3,rate_pregnancies,3539
PA,2015,70.2,rate_pregnancies,3539
RI,2015,79.1,rate_pregnancies,3539
SC,2015,57.5,rate_pregnancies,3539
SD,2015,58.5,rate_pregnancies,3539
TN,2015,51.8,rate_pregnancies,3539
TX,2015,66.1,rate_pregnancies,3539
US,2015,72.1,rate_pregnancies,3539
UT,2015,70.2,rate_pregnancies,3539
VA,2015,77.3,rate_pregnancies,3539
VT,2015,71.3,rate_pregnancies,3539
WA,2015,76.2,rate_pregnancies,3539
WI,2015,61.4,rate_pregnancies,3539
WV,2015,41.2,rate_pregnancies,3539
WY,2015,54.6,rate_pregnancies,3539
AK,2015,15.9,rate_pregnancies,40plus
AL,2015,8.4,rate_pregnancies,40plus
AR,2015,8.8,rate_pregnancies,40plus
AZ,2015,15.5,rate_pregnancies,40plus
CA,2015,23.2,rate_pregnancies,40plus
CO,2015,16.2,rate_pregnancies,40plus
CT,2015,18.6,rate_pregnancies,40plus
DC,2015,30.2,rate_pregnancies,40plus
DE,2015,15.3,rate_pregnancies,40plus
FL,2015,17.5,rate_pregnancies,40plus
GA,2015,15.3,rate_pregnancies,40plus
HI,2015,23.7,rate_pregnancies,40plus
IA,2015,10.5,rate_pregnancies,40plus
ID,2015,13.0,rate_pregnancies,40plus
IL,2015,17.0,rate_pregnancies,40plus
IN,2015,10.7,rate_pregnancies,40plus
KS,2015,12.1,rate_pregnancies,40plus
KY,2015,9.6,rate_pregnancies,40plus
LA,2015,11.2,rate_pregnancies,40plus
MA,2015,20.8,rate_pregnancies,40plus
MD,2015,20.6,rate_pregnancies,40plus
ME,2015,10.4,rate_pregnancies,40plus
MI,2015,12.9,rate_pregnancies,40plus
MN,2015,14.9,rate_pregnancies,40plus
MO,2015,10.4,rate_pregnancies,40plus
MS,2015,7.8,rate_pregnancies,40plus
MT,2015,13.4,rate_pregnancies,40plus
NC,2015,13.1,rate_pregnancies,40plus
ND,2015,12.6,rate_pregnancies,40plus
NE,2015,14.0,rate_pregnancies,40plus
NH,2015,12.8,rate_pregnancies,40plus
NJ,2015,24.7,rate_pregnancies,40plus
NM,2015,12.6,rate_pregnancies,40plus
NV,2015,18.7,rate_pregnancies,40plus
NY,2015,27.5,rate_pregnancies,40plus
OH,2015,11.3,rate_pregnancies,40plus
OK,2015,10.3,rate_pregnancies,40plus
OR,2015,15.9,rate_pregnancies,40plus
PA,2015,14.2,rate_pregnancies,40plus
RI,2015,17.8,rate_pregnancies,40plus
SC,2015,12.0,rate_pregnancies,40plus
SD,2015,12.0,rate_pregnancies,40plus
TN,2015,10.6,rate_pregnancies,40plus
TX,2015,15.4,rate_pregnancies,40plus
US,2015,17.7,rate_pregnancies,40plus
UT,2015,15.2,rate_pregnancies,40plus
VA,2015,17.7,rate_pregnancies,40plus
VT,2015,11.6,rate_pregnancies,40plus
WA,2015,18.2,rate_pregnancies,40plus
WI,2015,11.8,rate_pregnancies,40plus
WV,2015,8.1,rate_pregnancies,40plus
WY,2015,11.6,rate_pregnancies,40plus
AK,2016,7.9,rate_pregnancies,lt15
AL,2016,2.9,rate_pregnancies,lt15
AR,2016,3.7,rate_pregnancies,lt15
AZ,2016,2.3,rate_pregnancies,lt15
CA,2016,2.5,rate_pregnancies,lt15
CO,2016,2.4,rate_pregnancies,lt15
CT,2016,2.0,rate_pregnancies,lt15
DC,2016,30.3,rate_pregnancies,lt15
DE,2016,3.5,rate_pregnancies,lt15
FL,2016,2.8,rate_pregnancies,lt15
GA,2016,3.3,rate_pregnancies,lt15
HI,2016,10.1,rate_pregnancies,lt15
IA,2016,1.0,rate_pregnancies,lt15
ID,2016,4.4,rate_pregnancies,lt15
IL,2016,2.8,rate_pregnancies,lt15
IN,2016,2.1,rate_pregnancies,lt15
KS,2016,1.8,rate_pregnancies,lt15
KY,2016,2.7,rate_pregnancies,lt15
LA,2016,4.7,rate_pregnancies,lt15
MA,2016,1.1,rate_pregnancies,lt15
MD,2016,2.8,rate_pregnancies,lt15
ME,2016,5.2,rate_pregnancies,lt15
MI,2016,1.8,rate_pregnancies,lt15
MN,2016,1.4,rate_pregnancies,lt15
MO,2016,1.6,rate_pregnancies,lt15
MS,2016,4.4,rate_pregnancies,lt15
MT,2016,5.4,rate_pregnancies,lt15
NC,2016,2.5,rate_pregnancies,lt15
ND,2016,6.4,rate_pregnancies,lt15
NE,2016,1.6,rate_pregnancies,lt15
NH,2016,3.7,rate_pregnancies,lt15
NJ,2016,2.9,rate_pregnancies,lt15
NM,2016,3.7,rate_pregnancies,lt15
NV,2016,2.0,rate_pregnancies,lt15
NY,2016,3.5,rate_pregnancies,lt15
OH,2016,2.6,rate_pregnancies,lt15
OK,2016,3.0,rate_pregnancies,lt15
OR,2016,1.5,rate_pregnancies,lt15
PA,2016,2.4,rate_pregnancies,lt15
RI,2016,6.4,rate_pregnancies,lt15
SC,2016,2.3,rate_pregnancies,lt15
SD,2016,4.4,rate_pregnancies,lt15
TN,2016,2.7,rate_pregnancies,lt15
TX,2016,3.1,rate_pregnancies,lt15
US,2016,2.5,rate_pregnancies,lt15
UT,2016,0.9,rate_pregnancies,lt15
VA,2016,2.0,rate_pregnancies,lt15
VT,2016,4.6,rate_pregnancies,lt15
WA,2016,1.6,rate_pregnancies,lt15
WI,2016,1.2,rate_pregnancies,lt15
WV,2016,2.9,rate_pregnancies,lt15
WY,2016,6.6,rate_pregnancies,lt15
AK,2016,14.4,rate_pregnancies,1517
AL,2016,18.6,rate_pregnancies,1517
AR,2016,19.2,rate_pregnancies,1517
AZ,2016,14.8,rate_pregnancies,1517
CA,2016,14.7,rate_pregnancies,1517
CO,2016,12.7,rate_pregnancies,1517
CT,2016,10.4,rate_pregnancies,1517
DC,2016,33.2,rate_pregnancies,1517
DE,2016,16.7,rate_pregnancies,1517
FL,2016,15.4,rate_pregnancies,1517
GA,2016,16.5,rate_pregnancies,1517
HI,2016,13.3,rate_pregnancies,1517
IA,2016,10.3,rate_pregnancies,1517
ID,2016,10.8,rate_pregnancies,1517
IL,2016,14.6,rate_pregnancies,1517
IN,2016,13.8,rate_pregnancies,1517
KS,2016,13.1,rate_pregnancies,1517
KY,2016,16.3,rate_pregnancies,1517
LA,2016,19.4,rate_pregnancies,1517
MA,2016,8.1,rate_pregnancies,1517
MD,2016,15.5,rate_pregnancies,1517
ME,2016,9.1,rate_pregnancies,1517
MI,2016,12.8,rate_pregnancies,1517
MN,2016,8.5,rate_pregnancies,1517
MO,2016,13.9,rate_pregnancies,1517
MS,2016,20.9,rate_pregnancies,1517
MT,2016,14.7,rate_pregnancies,1517
NC,2016,15.0,rate_pregnancies,1517
ND,2016,12.8,rate_pregnancies,1517
NE,2016,12.0,rate_pregnancies,1517
NH,2016,7.6,rate_pregnancies,1517
NJ,2016,15.5,rate_pregnancies,1517
NM,2016,23.6,rate_pregnancies,1517
NV,2016,17.2,rate_pregnancies,1517
NY,2016,17.6,rate_pregnancies,1517
OH,2016,13.8,rate_pregnancies,1517
OK,2016,18.5,rate_pregnancies,1517
OR,2016,11.9,rate_pregnancies,1517
PA,2016,13.0,rate_pregnancies,1517
RI,2016,11.6,rate_pregnancies,1517
SC,2016,16.4,rate_pregnancies,1517
SD,2016,16.1,rate_pregnancies,1517
TN,2016,15.7,rate_pregnancies,1517
TX,2016,20.6,rate_pregnancies,1517
US,2016,15.0,rate_pregnancies,1517
UT,2016,8.6,rate_pregnancies,1517
VA,2016,10.9,rate_pregnancies,1517
VT,2016,10.4,rate_pregnancies,1517
WA,2016,12.7,rate_pregnancies,1517
WI,2016,9.7,rate_pregnancies,1517
WV,2016,16.3,rate_pregnancies,1517
WY,2016,13.6,rate_pregnancies,1517
AK,2016,84.5,rate_pregnancies,1819
AL,2016,73.0,rate_pregnancies,1819
AR,2016,86.7,rate_pregnancies,1819
AZ,2016,64.6,rate_pregnancies,1819
CA,2016,57.1,rate_pregnancies,1819
CO,2016,52.0,rate_pregnancies,1819
CT,2016,36.4,rate_pregnancies,1819
DC,2016,48.5,rate_pregnancies,1819
DE,2016,61.4,rate_pregnancies,1819
FL,2016,65.0,rate_pregnancies,1819
GA,2016,68.4,rate_pregnancies,1819
HI,2016,63.8,rate_pregnancies,1819
IA,2016,45.8,rate_pregnancies,1819
ID,2016,56.6,rate_pregnancies,1819
IL,2016,58.8,rate_pregnancies,1819
IN,2016,62.8,rate_pregnancies,1819
KS,2016,55.6,rate_pregnancies,1819
KY,2016,78.8,rate_pregnancies,1819
LA,2016,83.0,rate_pregnancies,1819
MA,2016,29.3,rate_pregnancies,1819
MD,2016,59.5,rate_pregnancies,1819
ME,2016,45.7,rate_pregnancies,1819
MI,2016,54.1,rate_pregnancies,1819
MN,2016,38.3,rate_pregnancies,1819
MO,2016,64.4,rate_pregnancies,1819
MS,2016,78.8,rate_pregnancies,1819
MT,2016,63.3,rate_pregnancies,1819
NC,2016,58.7,rate_pregnancies,1819
ND,2016,48.9,rate_pregnancies,1819
NE,2016,47.0,rate_pregnancies,1819
NH,2016,30.2,rate_pregnancies,1819
NJ,2016,57.4,rate_pregnancies,1819
NM,2016,77.8,rate_pregnancies,1819
NV,2016,81.2,rate_pregnancies,1819
NY,2016,59.3,rate_pregnancies,1819
OH,2016,59.5,rate_pregnancies,1819
OK,2016,82.7,rate_pregnancies,1819
OR,2016,52.7,rate_pregnancies,1819
PA,2016,47.0,rate_pregnancies,1819
RI,2016,38.5,rate_pregnancies,1819
SC,2016,64.2,rate_pregnancies,1819
SD,2016,56.4,rate_pregnancies,1819
TN,2016,76.0,rate_pregnancies,1819
TX,2016,78.1,rate_pregnancies,1819
US,2016,60.1,rate_pregnancies,1819
UT,2016,43.5,rate_pregnancies,1819
VA,2016,47.7,rate_pregnancies,1819
VT,2016,29.9,rate_pregnancies,1819
WA,2016,55.9,rate_pregnancies,1819
WI,2016,40.8,rate_pregnancies,1819
WV,2016,76.7,rate_pregnancies,1819
WY,2016,72.0,rate_pregnancies,1819
AK,2016,39.5,rate_pregnancies,1519
AL,2016,39.9,rate_pregnancies,1519
AR,2016,45.9,rate_pregnancies,1519
AZ,2016,34.6,rate_pregnancies,1519
CA,2016,31.7,rate_pregnancies,1519
CO,2016,28.2,rate_pregnancies,1519
CT,2016,21.4,rate_pregnancies,1519
DC,2016,42.3,rate_pregnancies,1519
DE,2016,35.6,rate_pregnancies,1519
FL,2016,34.6,rate_pregnancies,1519
GA,2016,36.8,rate_pregnancies,1519
HI,2016,32.6,rate_pregnancies,1519
IA,2016,25.3,rate_pregnancies,1519
ID,2016,28.1,rate_pregnancies,1519
IL,2016,31.8,rate_pregnancies,1519
IN,2016,33.3,rate_pregnancies,1519
KS,2016,30.0,rate_pregnancies,1519
KY,2016,41.0,rate_pregnancies,1519
LA,2016,43.7,rate_pregnancies,1519
MA,2016,17.9,rate_pregnancies,1519
MD,2016,33.1,rate_pregnancies,1519
ME,2016,24.1,rate_pregnancies,1519
MI,2016,29.5,rate_pregnancies,1519
MN,2016,20.3,rate_pregnancies,1519
MO,2016,33.8,rate_pregnancies,1519
MS,2016,44.2,rate_pregnancies,1519
MT,2016,34.1,rate_pregnancies,1519
NC,2016,32.8,rate_pregnancies,1519
ND,2016,29.0,rate_pregnancies,1519
NE,2016,26.3,rate_pregnancies,1519
NH,2016,17.4,rate_pregnancies,1519
NJ,2016,31.4,rate_pregnancies,1519
NM,2016,44.6,rate_pregnancies,1519
NV,2016,40.2,rate_pregnancies,1519
NY,2016,35.0,rate_pregnancies,1519
OH,2016,31.9,rate_pregnancies,1519
OK,2016,43.7,rate_pregnancies,1519
OR,2016,28.0,rate_pregnancies,1519
PA,2016,27.4,rate_pregnancies,1519
RI,2016,24.8,rate_pregnancies,1519
SC,2016,35.8,rate_pregnancies,1519
SD,2016,32.7,rate_pregnancies,1519
TN,2016,39.0,rate_pregnancies,1519
TX,2016,42.6,rate_pregnancies,1519
US,2016,33.1,rate_pregnancies,1519
UT,2016,21.9,rate_pregnancies,1519
VA,2016,26.0,rate_pregnancies,1519
VT,2016,20.0,rate_pregnancies,1519
WA,2016,29.4,rate_pregnancies,1519
WI,2016,22.5,rate_pregnancies,1519
WV,2016,40.3,rate_pregnancies,1519
WY,2016,36.7,rate_pregnancies,1519
AK,2016,41.2,rate_pregnancies,lt20
AL,2016,40.5,rate_pregnancies,lt20
AR,2016,46.6,rate_pregnancies,lt20
AZ,2016,35.1,rate_pregnancies,lt20
CA,2016,32.2,rate_pregnancies,lt20
CO,2016,28.7,rate_pregnancies,lt20
CT,2016,21.8,rate_pregnancies,lt20
DC,2016,46.4,rate_pregnancies,lt20
DE,2016,36.3,rate_pregnancies,lt20
FL,2016,35.2,rate_pregnancies,lt20
GA,2016,37.5,rate_pregnancies,lt20
HI,2016,34.7,rate_pregnancies,lt20
IA,2016,25.5,rate_pregnancies,lt20
ID,2016,29.0,rate_pregnancies,lt20
IL,2016,32.3,rate_pregnancies,lt20
IN,2016,33.7,rate_pregnancies,lt20
KS,2016,30.4,rate_pregnancies,lt20
KY,2016,41.5,rate_pregnancies,lt20
LA,2016,44.6,rate_pregnancies,lt20
MA,2016,18.1,rate_pregnancies,lt20
MD,2016,33.6,rate_pregnancies,lt20
ME,2016,25.0,rate_pregnancies,lt20
MI,2016,29.8,rate_pregnancies,lt20
MN,2016,20.6,rate_pregnancies,lt20
MO,2016,34.1,rate_pregnancies,lt20
MS,2016,45.0,rate_pregnancies,lt20
MT,2016,35.2,rate_pregnancies,lt20
NC,2016,33.3,rate_pregnancies,lt20
ND,2016,30.2,rate_pregnancies,lt20
NE,2016,26.6,rate_pregnancies,lt20
NH,2016,18.1,rate_pregnancies,lt20
NJ,2016,32.0,rate_pregnancies,lt20
NM,2016,45.4,rate_pregnancies,lt20
NV,2016,40.6,rate_pregnancies,lt20
NY,2016,35.6,rate_pregnancies,lt20
OH,2016,32.5,rate_pregnancies,lt20
OK,2016,44.3,rate_pregnancies,lt20
OR,2016,28.3,rate_pregnancies,lt20
PA,2016,27.9,rate_pregnancies,lt20
RI,2016,25.8,rate_pregnancies,lt20
SC,2016,36.2,rate_pregnancies,lt20
SD,2016,33.6,rate_pregnancies,lt20
TN,2016,39.5,rate_pregnancies,lt20
TX,2016,43.2,rate_pregnancies,lt20
US,2016,33.6,rate_pregnancies,lt20
UT,2016,22.1,rate_pregnancies,lt20
VA,2016,26.4,rate_pregnancies,lt20
VT,2016,20.7,rate_pregnancies,lt20
WA,2016,29.7,rate_pregnancies,lt20
WI,2016,22.7,rate_pregnancies,lt20
WV,2016,40.9,rate_pregnancies,lt20
WY,2016,38.0,rate_pregnancies,lt20
AK,2016,145.1,rate_pregnancies,2024
AL,2016,133.1,rate_pregnancies,2024
AR,2016,146.3,rate_pregnancies,2024
AZ,2016,121.8,rate_pregnancies,2024
CA,2016,107.9,rate_pregnancies,2024
CO,2016,100.1,rate_pregnancies,2024
CT,2016,81.9,rate_pregnancies,2024
DC,2016,95.1,rate_pregnancies,2024
DE,2016,116.2,rate_pregnancies,2024
FL,2016,122.8,rate_pregnancies,2024
GA,2016,132.0,rate_pregnancies,2024
HI,2016,121.5,rate_pregnancies,2024
IA,2016,100.0,rate_pregnancies,2024
ID,2016,137.3,rate_pregnancies,2024
IL,2016,106.6,rate_pregnancies,2024
IN,2016,119.2,rate_pregnancies,2024
KS,2016,111.7,rate_pregnancies,2024
KY,2016,131.2,rate_pregnancies,2024
LA,2016,146.4,rate_pregnancies,2024
MA,2016,66.3,rate_pregnancies,2024
MD,2016,117.4,rate_pregnancies,2024
ME,2016,97.4,rate_pregnancies,2024
MI,2016,110.0,rate_pregnancies,2024
MN,2016,85.4,rate_pregnancies,2024
MO,2016,119.9,rate_pregnancies,2024
MS,2016,146.4,rate_pregnancies,2024
MT,2016,108.0,rate_pregnancies,2024
NC,2016,119.2,rate_pregnancies,2024
ND,2016,99.5,rate_pregnancies,2024
NE,2016,99.2,rate_pregnancies,2024
NH,2016,67.5,rate_pregnancies,2024
NJ,2016,115.7,rate_pregnancies,2024
NM,2016,131.1,rate_pregnancies,2024
NV,2016,141.3,rate_pregnancies,2024
NY,2016,116.4,rate_pregnancies,2024
OH,2016,117.2,rate_pregnancies,2024
OK,2016,138.5,rate_pregnancies,2024
OR,2016,98.9,rate_pregnancies,2024
PA,2016,104.4,rate_pregnancies,2024
RI,2016,85.7,rate_pregnancies,2024
SC,2016,121.8,rate_pregnancies,2024
SD,2016,115.5,rate_pregnancies,2024
TN,2016,127.7,rate_pregnancies,2024
TX,2016,134.1,rate_pregnancies,2024
US,2016,115.1,rate_pregnancies,2024
UT,2016,111.4,rate_pregnancies,2024
VA,2016,104.5,rate_pregnancies,2024
VT,2016,71.8,rate_pregnancies,2024
WA,2016,104.6,rate_pregnancies,2024
WI,2016,83.6,rate_pregnancies,2024
WV,2016,131.0,rate_pregnancies,2024
WY,2016,125.2,rate_pregnancies,2024
AK,2016,161.5,rate_pregnancies,2529
AL,2016,148.2,rate_pregnancies,2529
AR,2016,152.2,rate_pregnancies,2529
AZ,2016,147.6,rate_pregnancies,2529
CA,2016,134.4,rate_pregnancies,2529
CO,2016,125.7,rate_pregnancies,2529
CT,2016,142.9,rate_pregnancies,2529
DC,2016,75.5,rate_pregnancies,2529
DE,2016,144.5,rate_pregnancies,2529
FL,2016,146.5,rate_pregnancies,2529
GA,2016,152.4,rate_pregnancies,2529
HI,2016,140.1,rate_pregnancies,2529
IA,2016,181.3,rate_pregnancies,2529
ID,2016,164.4,rate_pregnancies,2529
IL,2016,141.9,rate_pregnancies,2529
IN,2016,159.9,rate_pregnancies,2529
KS,2016,165.0,rate_pregnancies,2529
KY,2016,149.4,rate_pregnancies,2529
LA,2016,154.4,rate_pregnancies,2529
MA,2016,110.5,rate_pregnancies,2529
MD,2016,153.6,rate_pregnancies,2529
ME,2016,139.3,rate_pregnancies,2529
MI,2016,159.6,rate_pregnancies,2529
MN,2016,161.2,rate_pregnancies,2529
MO,2016,152.4,rate_pregnancies,2529
MS,2016,152.7,rate_pregnancies,2529
MT,2016,155.8,rate_pregnancies,2529
NC,2016,144.8,rate_pregnancies,2529
ND,2016,190.2,rate_pregnancies,2529
NE,2016,186.1,rate_pregnancies,2529
NH,2016,128.2,rate_pregnancies,2529
NJ,2016,169.6,rate_pregnancies,2529
NM,2016,145.1,rate_pregnancies,2529
NV,2016,149.2,rate_pregnancies,2529
NY,2016,145.4,rate_pregnancies,2529
OH,2016,149.8,rate_pregnancies,2529
OK,2016,153.2,rate_pregnancies,2529
OR,2016,132.3,rate_pregnancies,2529
PA,2016,144.8,rate_pregnancies,2529
RI,2016,125.2,rate_pregnancies,2529
SC,2016,141.5,rate_pregnancies,2529
SD,2016,193.2,rate_pregnancies,2529
TN,2016,141.3,rate_pregnancies,2529
TX,2016,151.4,rate_pregnancies,2529
US,2016,146.7,rate_pregnancies,2529
UT,2016,188.9,rate_pregnancies,2529
VA,2016,141.7,rate_pregnancies,2529
VT,2016,133.7,rate_pregnancies,2529
WA,2016,138.9,rate_pregnancies,2529
WI,2016,158.7,rate_pregnancies,2529
WV,2016,142.9,rate_pregnancies,2529
WY,2016,158.6,rate_pregnancies,2529
AK,2016,140.5,rate_pregnancies,3034
AL,2016,113.0,rate_pregnancies,3034
AR,2016,107.2,rate_pregnancies,3034
AZ,2016,128.2,rate_pregnancies,3034
CA,2016,146.3,rate_pregnancies,3034
CO,2016,130.2,rate_pregnancies,3034
CT,2016,158.4,rate_pregnancies,3034
DC,2016,105.9,rate_pregnancies,3034
DE,2016,146.6,rate_pregnancies,3034
FL,2016,136.6,rate_pregnancies,3034
GA,2016,132.0,rate_pregnancies,3034
HI,2016,136.2,rate_pregnancies,3034
IA,2016,144.9,rate_pregnancies,3034
ID,2016,132.8,rate_pregnancies,3034
IL,2016,146.6,rate_pregnancies,3034
IN,2016,127.8,rate_pregnancies,3034
KS,2016,138.9,rate_pregnancies,3034
KY,2016,117.7,rate_pregnancies,3034
LA,2016,119.2,rate_pregnancies,3034
MA,2016,149.0,rate_pregnancies,3034
MD,2016,156.5,rate_pregnancies,3034
ME,2016,123.6,rate_pregnancies,3034
MI,2016,143.6,rate_pregnancies,3034
MN,2016,160.0,rate_pregnancies,3034
MO,2016,126.2,rate_pregnancies,3034
MS,2016,105.9,rate_pregnancies,3034
MT,2016,129.7,rate_pregnancies,3034
NC,2016,130.4,rate_pregnancies,3034
ND,2016,159.5,rate_pregnancies,3034
NE,2016,154.5,rate_pregnancies,3034
NH,2016,140.3,rate_pregnancies,3034
NJ,2016,180.5,rate_pregnancies,3034
NM,2016,110.0,rate_pregnancies,3034
NV,2016,128.8,rate_pregnancies,3034
NY,2016,157.7,rate_pregnancies,3034
OH,2016,133.1,rate_pregnancies,3034
OK,2016,116.6,rate_pregnancies,3034
OR,2016,124.1,rate_pregnancies,3034
PA,2016,144.1,rate_pregnancies,3034
RI,2016,139.7,rate_pregnancies,3034
SC,2016,122.0,rate_pregnancies,3034
SD,2016,152.5,rate_pregnancies,3034
TN,2016,118.6,rate_pregnancies,3034
TX,2016,132.1,rate_pregnancies,3034
US,2016,139.0,rate_pregnancies,3034
UT,2016,156.7,rate_pregnancies,3034
VA,2016,144.1,rate_pregnancies,3034
VT,2016,131.7,rate_pregnancies,3034
WA,2016,142.1,rate_pregnancies,3034
WI,2016,144.0,rate_pregnancies,3034
WV,2016,103.9,rate_pregnancies,3034
WY,2016,123.4,rate_pregnancies,3034
AK,2016,72.4,rate_pregnancies,3539
AL,2016,47.3,rate_pregnancies,3539
AR,2016,45.4,rate_pregnancies,3539
AZ,2016,64.3,rate_pregnancies,3539
CA,2016,89.7,rate_pregnancies,3539
CO,2016,71.9,rate_pregnancies,3539
CT,2016,86.2,rate_pregnancies,3539
DC,2016,99.0,rate_pregnancies,3539
DE,2016,72.7,rate_pregnancies,3539
FL,2016,72.4,rate_pregnancies,3539
GA,2016,65.9,rate_pregnancies,3539
HI,2016,84.9,rate_pregnancies,3539
IA,2016,58.1,rate_pregnancies,3539
ID,2016,54.9,rate_pregnancies,3539
IL,2016,76.9,rate_pregnancies,3539
IN,2016,54.8,rate_pregnancies,3539
KS,2016,59.4,rate_pregnancies,3539
KY,2016,49.1,rate_pregnancies,3539
LA,2016,54.2,rate_pregnancies,3539
MA,2016,90.4,rate_pregnancies,3539
MD,2016,89.9,rate_pregnancies,3539
ME,2016,57.2,rate_pregnancies,3539
MI,2016,64.3,rate_pregnancies,3539
MN,2016,76.6,rate_pregnancies,3539
MO,2016,56.9,rate_pregnancies,3539
MS,2016,44.4,rate_pregnancies,3539
MT,2016,61.5,rate_pregnancies,3539
NC,2016,63.5,rate_pregnancies,3539
ND,2016,66.7,rate_pregnancies,3539
NE,2016,69.1,rate_pregnancies,3539
NH,2016,66.8,rate_pregnancies,3539
NJ,2016,101.7,rate_pregnancies,3539
NM,2016,55.9,rate_pregnancies,3539
NV,2016,71.3,rate_pregnancies,3539
NY,2016,101.3,rate_pregnancies,3539
OH,2016,59.1,rate_pregnancies,3539
OK,2016,48.9,rate_pregnancies,3539
OR,2016,68.1,rate_pregnancies,3539
PA,2016,70.4,rate_pregnancies,3539
RI,2016,77.3,rate_pregnancies,3539
SC,2016,59.7,rate_pregnancies,3539
SD,2016,61.6,rate_pregnancies,3539
TN,2016,53.1,rate_pregnancies,3539
TX,2016,66.8,rate_pregnancies,3539
US,2016,72.7,rate_pregnancies,3539
UT,2016,70.7,rate_pregnancies,3539
VA,2016,78.5,rate_pregnancies,3539
VT,2016,69.9,rate_pregnancies,3539
WA,2016,75.7,rate_pregnancies,3539
WI,2016,62.9,rate_pregnancies,3539
WV,2016,41.0,rate_pregnancies,3539
WY,2016,52.9,rate_pregnancies,3539
AK,2016,15.8,rate_pregnancies,40plus
AL,2016,8.7,rate_pregnancies,40plus
AR,2016,9.0,rate_pregnancies,40plus
AZ,2016,15.2,rate_pregnancies,40plus
CA,2016,23.4,rate_pregnancies,40plus
CO,2016,16.8,rate_pregnancies,40plus
CT,2016,20.6,rate_pregnancies,40plus
DC,2016,32.1,rate_pregnancies,40plus
DE,2016,16.2,rate_pregnancies,40plus
FL,2016,17.9,rate_pregnancies,40plus
GA,2016,15.2,rate_pregnancies,40plus
HI,2016,23.7,rate_pregnancies,40plus
IA,2016,11.8,rate_pregnancies,40plus
ID,2016,13.5,rate_pregnancies,40plus
IL,2016,17.7,rate_pregnancies,40plus
IN,2016,11.4,rate_pregnancies,40plus
KS,2016,12.5,rate_pregnancies,40plus
KY,2016,9.2,rate_pregnancies,40plus
LA,2016,11.5,rate_pregnancies,40plus
MA,2016,21.9,rate_pregnancies,40plus
MD,2016,22.1,rate_pregnancies,40plus
ME,2016,11.3,rate_pregnancies,40plus
MI,2016,13.4,rate_pregnancies,40plus
MN,2016,16.0,rate_pregnancies,40plus
MO,2016,11.3,rate_pregnancies,40plus
MS,2016,8.0,rate_pregnancies,40plus
MT,2016,15.2,rate_pregnancies,40plus
NC,2016,13.7,rate_pregnancies,40plus
ND,2016,15.5,rate_pregnancies,40plus
NE,2016,14.0,rate_pregnancies,40plus
NH,2016,11.9,rate_pregnancies,40plus
NJ,2016,25.4,rate_pregnancies,40plus
NM,2016,13.5,rate_pregnancies,40plus
NV,2016,18.9,rate_pregnancies,40plus
NY,2016,28.3,rate_pregnancies,40plus
OH,2016,11.6,rate_pregnancies,40plus
OK,2016,10.3,rate_pregnancies,40plus
OR,2016,17.4,rate_pregnancies,40plus
PA,2016,14.6,rate_pregnancies,40plus
RI,2016,17.7,rate_pregnancies,40plus
SC,2016,12.1,rate_pregnancies,40plus
SD,2016,13.3,rate_pregnancies,40plus
TN,2016,10.8,rate_pregnancies,40plus
TX,2016,15.6,rate_pregnancies,40plus
US,2016,18.2,rate_pregnancies,40plus
UT,2016,15.6,rate_pregnancies,40plus
VA,2016,18.6,rate_pregnancies,40plus
VT,2016,14.8,rate_pregnancies,40plus
WA,2016,18.5,rate_pregnancies,40plus
WI,2016,12.1,rate_pregnancies,40plus
WV,2016,7.2,rate_pregnancies,40plus
WY,2016,12.2,rate_pregnancies,40plus
AK,2017,8.9,rate_pregnancies,lt15
AL,2017,2.8,rate_pregnancies,lt15
AR,2017,4.1,rate_pregnancies,lt15
AZ,2017,1.7,rate_pregnancies,lt15
CA,2017,2.1,rate_pregnancies,lt15
CO,2017,1.3,rate_pregnancies,lt15
CT,2017,1.9,rate_pregnancies,lt15
DC,2017,8.7,rate_pregnancies,lt15
DE,2017,7.5,rate_pregnancies,lt15
FL,2017,2.2,rate_pregnancies,lt15
GA,2017,2.4,rate_pregnancies,lt15
HI,2017,14.3,rate_pregnancies,lt15
IA,2017,1.7,rate_pregnancies,lt15
ID,2017,1.1,rate_pregnancies,lt15
IL,2017,2.3,rate_pregnancies,lt15
IN,2017,1.9,rate_pregnancies,lt15
KS,2017,1.4,rate_pregnancies,lt15
KY,2017,2.3,rate_pregnancies,lt15
LA,2017,3.4,rate_pregnancies,lt15
MA,2017,1.2,rate_pregnancies,lt15
MD,2017,2.9,rate_pregnancies,lt15
ME,2017,3.5,rate_pregnancies,lt15
MI,2017,2.3,rate_pregnancies,lt15
MN,2017,0.8,rate_pregnancies,lt15
MO,2017,1.6,rate_pregnancies,lt15
MS,2017,3.9,rate_pregnancies,lt15
MT,2017,6.3,rate_pregnancies,lt15
NC,2017,2.4,rate_pregnancies,lt15
ND,2017,3.8,rate_pregnancies,lt15
NE,2017,4.9,rate_pregnancies,lt15
NH,2017,,rate_pregnancies,lt15
NJ,2017,2.3,rate_pregnancies,lt15
NM,2017,3.1,rate_pregnancies,lt15
NV,2017,2.5,rate_pregnancies,lt15
